Post id,Date,post_text,Link,Impressions,Likes,Engagements,Bookmarks,Share,New follows,Replies,Reposts,Profile visits,Detail expands,Url clicks,Hashtag clicks,Permalink clicks
,,.@RepChuyGarcia explains why he opposes granting the NCAA an antitrust exemption that prohibits athletes from being recognized as employees. https://t.co/qIm7MwYWBD,,,,,,,,,,,,,,
,,.@RepRaskin fact-checks House Republicans on the Constitution: The president is NOT a king. His job is to execute and enforce the law—not rewrite or ignore it. https://t.co/MPKfH6ZHHP,,,,,,,,,,,,,,
,,"Trump pretends to back free speech, but that’s a joke. His actions—like banning the AP from the Oval Office for saying 'Gulf of Mexico'—show a will to silence dissent. We don’t ban and punish words in America. https://t.co/50dizmSKNJ",,,,,,,,,,,,,,
,,"If you didn’t see DOGE as a public safety emergency before, check again. Mass layoffs wiped out air traffic controllers, nuclear safety inspectors, FDA regulators, VA cancer researchers, and suicide prevention counselors. Now, cuts threaten the security of weapons of mass",,,,,,,,,,,,,,
,,"Young America knows there’s no future with Elon Musk, Donald Trump and their Cabinet of billionaires and fanatics.",,,,,,,,,,,,,,
,,".@RepRaskin sets the record straight: In America, Congress makes the laws. The President’s job is to take care that the laws are faithfully executed—not thwarted, frustrated and trashed. https://t.co/92GiDlTOgH",,,,,,,,,,,,,,
,,"Trump signed an Executive Order punishing Perkins Coie—a major law firm working on challenging some of Trump’s executive actions in court—by suspending their security clearances, barring them from federal buildings, and preventing the federal government from hiring or contracting",,,,,,,,,,,,,,
,,"Yesterday, Trump issued an unprecedented memorandum directing government agencies to seek financial damages from Americans who seek justice in the courts. @RepRaskin: “By threatening to seek costs and damages from private litigants, Donald Trump is trying to scare Americans out",,,,,,,,,,,,,,
,,".@RepRaskin: ""Stung by his accelerating losses in court—now more than 40 and counting—the President’s response is to exact revenge against the people he blames for his predicament—the lawyers and litigants who have stopped him. This is dangerous as hell.""",,,,,,,,,,,,,,
,,"NEWS: Ranking Member @RepRaskin’s statement on Trump’s retaliation against law firms, intimidation of Americans who dare to challenge him in court. https://t.co/IFoGRHaV2E",,,,,,,,,,,,,,
,,Some tech billionaires think it’s time to scrap the U.S. Constitution and create a techno-monarchy. @RepRaskin exposes their dark vision for America. https://t.co/RlcJCOb6M7,,,,,,,,,,,,,,
,,".@RepRaskin explains why Republicans are ramping up their attacks on the judicial branch—and what it has to do with Donald Trump's (and Elon Musk's) pursuit of absolute, unchecked power. https://t.co/gEoN7gV5gy",,,,,,,,,,,,,,
,,".@RepBeccaB calls out a GOP bill that would give presidents immunity—even for sexual assault. No one, not even a president, should be above the law. https://t.co/ozArHwh9Ux",,,,,,,,,,,,,,
,,Watch @RepDanGoldman call out the GOP's baseless claims about Trump's criminal conviction. https://t.co/UiL4mKwSZq,,,,,,,,,,,,,,
,,Ranking Member @RepRaskin delivers opening remarks during today’s hearing on Republicans’ new bill to allow Trump and his corrupt cronies to pick the court that hears their cases. https://t.co/zDbajZnuIo,,,,,,,,,,,,,,
,,Ranking Member @RepMGS delivers opening remarks during today’s hearing on Republicans’ legislative reforms to rig the rules for Trump and his corrupt cronies. https://t.co/K64sCH587j,,,,,,,,,,,,,,
,,"Former Deputy Director of the White House Office of Gun Violence Prevention Gregory Jackson, Jr. outlines the public safety consequences of abolishing the ATF. https://t.co/0yYSsPebnh",,,,,,,,,,,,,,
,,Ranking Member @RepRaskin delivers opening remarks at today’s hearing on Republican efforts to dismantle proven gun safety laws and make communities less safe. https://t.co/6kom175RWN,,,,,,,,,,,,,,
,,Ranking Member @RepLucyMcbath delivers opening remarks at today’s hearing on Republican efforts to dismantle proven gun safety laws and make communities less safe. https://t.co/2RcME3UgSu,,,,,,,,,,,,,,
,,"Is the FAA handing Musk a $2.4 billion payday? The FAA, with contracts already signed with Verizon, is making moves to favor Musk’s Starlink for a massive contract—raising stark conflict-of-interest questions. https://t.co/bxRHXWxzmx",,,,,,,,,,,,,,
,,"NEW: In letter to AG Bondi, Ranking Members @RepRaskin and @RepLucyMcBath press for details on Trump Executive Order threatening life-saving gun regulations⤵️",,,,,,,,,,,,,,
,,"NEW: In letter to AG Bondi, Ranking Members @RepRaskin and @RepJasmine demand answers on DOJ’s corrupt bargain with Mayor Adams and attempted cover-up ⤵️",,,,,,,,,,,,,,
,,"Mass layoffs. Air traffic controllers and nuclear safety inspectors fired. Food and Drug Inspectors, VA cancer researchers and suicide prevention counselors sacked. Public services demolished. DOGE is a public safety crisis. https://t.co/YYdg3t47lh",,,,,,,,,,,,,,
,,"Trump’s DOJ is demoting outstanding prosecutors and dedicated civil servants simply because they prosecuted insurrectionist cop beaters, Proud Boys and seditious conspiracists. They’re being punished for doing their jobs. https://t.co/w9onilHEsr",,,,,,,,,,,,,,
,,A day of infamy and shame turns the Oval Office into the Evil Office. The White House needs an exorcism. https://t.co/RSqQeHvdUc,,,,,,,,,,,,,,
,,"The Consumer Financial Protection Bureau has returned $21 billion to over 205 million Americans—protecting them from scams and frauds at the hands of large banks, loan servicers, debt collectors, and payday lenders. Now, Trump and Elon Musk are trying to shut it down—even as https://t.co/UXy78awTwC",,,,,,,,,,,,,,
,,"NEW: RM @RepRaskin, @RepJoeNeguse, @RepMaxineWaters, and @RepJeffries led an amicus brief joined by 198 House Democrats in defense of American consumers and the Consumer Financial Protection Bureau ⤵️",,,,,,,,,,,,,,
,,Ranking Member @RepRaskin delivers his opening statement during today’s hearing on combatting human trafficking and online exploitation. https://t.co/wLz5VgtXP9,,,,,,,,,,,,,,
,,Ranking Member @RepLucyMcBath delivers opening remarks during today’s hearing on protecting victims of human trafficking and online exploitation. https://t.co/9MPCcRuqQQ,,,,,,,,,,,,,,
,,Ranking Member @RepRaskin Issues Statement on Trump’s Retaliation Against Law Firm that Aided Jack Smith: https://t.co/pmkmNlD1Vj,,,,,,,,,,,,,,
,,RM @RepRaskin rebukes Judiciary Republicans for suddenly losing their zeal for congressional oversight now that Trump's DOJ is embroiled in a massive quid pro quo and cover-up scandal. Their silence on the litany of Trump's lawless actions speaks volumes. https://t.co/qW1rgpWfRC,,,,,,,,,,,,,,
,,RM @RepRaskin reminds the GOP: Trump and Musk don't really care about stopping fraud—their first move was firing the 17 inspectors general whose job is to root it out. https://t.co/yYzzwlg7DM,,,,,,,,,,,,,,
,,".@RepJerryNadler is right: The Trump Administration is torching the law with Shadow President Musk by his side. Elon Musk was never appointed, never confirmed by the Senate—yet he’s been given the power to dismantle agencies created by Congress. https://t.co/MOy6AcjvhF",,,,,,,,,,,,,,
,,RM @RepRaskin explains how Elon Musk isn’t holding the government accountable—he’s exploiting it for BILLIONS while putting Americans’ private data at risk. And Republicans are enabling him. https://t.co/3WxREp4lLD,,,,,,,,,,,,,,
,,RM @RepRaskin explains how Elon Musk isn’t holding the government accountable—he’s exploiting it for BILLIONS while putting Americans’ private data at risk. And Republicans are enabling him https://t.co/qpnqiMpgQF,,,,,,,,,,,,,,
,,".@RepDeborahRoss explains how the legislative branch is meant to be a check on the executive branch, not serve it blindly. https://t.co/Eg3THUnLHx",,,,,,,,,,,,,,
,,"RM @RepRaskin explains how the Trump Administration has turned the DOJ into a weapon for political revenge. Cop beaters are being pardoned, while Federal prosecutors who held January 6th rioters accountable are being unlawfully fired. https://t.co/LowVIMX7BF",,,,,,,,,,,,,,
,,".@RepBeccaB sounds the alarm: Trump’s executive order to curb birthright citizenship is unconstitutional, lawless, and a direct attack on the values that define our nation. https://t.co/j3LcfLu4hY",,,,,,,,,,,,,,
,,".@RepJayapal makes it clear: Trump’s executive order attempting to revoke birthright citizenship is unconstitutional, lawless, and would overturn a foundational American value. The 14th Amendment isn’t a suggestion—it’s a constitutional right. https://t.co/OVcVM8qy4v",,,,,,,,,,,,,,
,,Ranking Member @RepRaskin delivers opening remarks during today’s hearing on Trump’s lawless Department of Justice. https://t.co/v1ldPR4PV6,,,,,,,,,,,,,,
,,Ranking Member @RepJasmine delivers opening remarks during today’s hearing on Trump using the Department of Justice to fulfill his demands for revenge and retribution. https://t.co/MxJJLxniXB,,,,,,,,,,,,,,
,,BREAKING: Ranking Member @RepRaskin releases new report: President Trump’s New Gilded Age: How Trump’s Department of Justice is Promoting Political and Corporate Corruption to Benefit His Most Loyal Supporters https://t.co/BNmsNz8L9T https://t.co/x6KSguaQyn,,,,,,,,,,,,,,
,,Ranking Member @RepMGS delivers opening remarks at today’s hearing regarding Trump’s unconstitutional attempt to revoke the 14th Amendment’s guarantee of birthright citizenship. https://t.co/UXMrsduJJb,,,,,,,,,,,,,,
,,.@RepZoeLofgren exposes how Trump and Musk are pushing for the impeachment of judges who won’t sign off on their lawlessness—escalating their dangerous campaign to undermine the rule of law. https://t.co/6LlWJur8J8,,,,,,,,,,,,,,
,,".@RepHankJohson warns: Trump and his allies are orchestrating a judicial power grab, threatening one of the last lines of defense against authoritarianism. An independent judiciary is on the line. https://t.co/VUXNkeaCZa",,,,,,,,,,,,,,
,,Ranking Member @RepRaskin gives his opening statement at today’s hearing on Donald Trump and Elon Musk’s attempts to manipulate our nation’s federal courts and undermine constitutional review of their rampage against the people. https://t.co/4xWow0tVg2,,,,,,,,,,,,,,
,,Ranking Member @RepHankJohnson delivers opening remarks during today’s hearing on the Trump Administration’s efforts to undermine our federal courts. https://t.co/y6T9tUhz44,,,,,,,,,,,,,,
,,"Dan Bongino, a right-wing podcaster, election denier, and conspiracy theorist, was picked to serve as the FBI’s new deputy director—a position traditionally held for a career FBI agent. But those people are being targeted by Kash Patel for working on the J6 cases. Trump wants",,,,,,,,,,,,,,
,,White House: Musk is not an employee of DOGE and has no authority. So who exactly is in charge at DOGE? What is Musk’s role? https://t.co/32jOWjVPUm,,,,,,,,,,,,,,
,,"Elon Musk on recent FAA firings: “To the best of our knowledge, no one affecting safety has been fired.” Relying on the best of Musk’s thin knowledge is a faultymetric; see firings of key nuclear personnel. https://t.co/qR4QAjfyba",,,,,,,,,,,,,,
,,.@RepRaskin exposes Elon Musk and DOGE for their anticorruption charade: “The most glaring conflict of interest of all is that Elon Musk is a government contractor himself who collects billions of dollars from the US government.” https://t.co/oBljN7kbA7,,,,,,,,,,,,,,
,,"Do you remember when Elon Musk pressured the last FAA chief to resign due to the FAA’s advocacy of over $600,000 in fines for SpaceX? Now, with the latest round of DOGE cuts, hundreds of FAA employees have been laid off. Given the opaqueness of Musk’s actions, you can’t help",,,,,,,,,,,,,,
,,"The incompetence of Musk-Trump only exacerbates their malice. Putin, Xi and the extreme Right must be delighted that the Trump Administration is not only embracing them but recklessly jeopardizing our own national security.",,,,,,,,,,,,,,
,,"Oops! Trump and Musk sacked over 300 staffers at the Department of Energy, not quite grasping they took care of the nation’s nuclear stockpile. Now, they want to rehire them but can’t find them because these geniuses deleted the workers’ email and failed to obtain their new",,,,,,,,,,,,,,
,,"Camping reservations are halted, personnel are in short supply, and public bathrooms could be locked. They’re not just shutting down access to government, they’re shutting down access to nature.",,,,,,,,,,,,,,
,,"Yosemite National Park, one of our great national treasures, is in chaos thanks to President Trump’s lawless and indiscriminate hiring freeze across the federal government. https://t.co/KGSyl4hTJN",,,,,,,,,,,,,,
,,"Canceled flight? Thanks to a rule from the Biden era, the Department of Transportation ensured you received a refund. Don’t get used to it, all thanks to House Republicans using a legislative maneuver to try to roll back this regulation and allow airlines to inconvenience you https://t.co/41xz1q3ZmM",,,,,,,,,,,,,,
,,Trump says he decides what the law is. Here’s Chief Justice John Marshall in Marbury v. Madison (1803): “It is emphatically the province and duty of the judicial department to say what the law is.” Somebody in the Musk-Trump administration should read that decision. https://t.co/w4SD7NCXXd,,,,,,,,,,,,,,
,,"Credit card late fees: Should they be $32 or $8? The Biden Administration cut those fees down to $8, but House Republicans just passed a bill to facilitate destruction of that rule. @RepRaskin breaks it down: https://t.co/gUKbIWMAwJ",,,,,,,,,,,,,,
,,Inflation’s out of control—but not just eggs. The price of corruption just went up $10 million as Trump’s shakedowns of the media continue. Musk pays Trump $10 million for the totally First Amendment-protected activity of Twitter deciding not to platform him as an impeached,,,,,,,,,,,,,,
,,"Ranking Member @RepRaskin confirms what everyone in Congress knows: Republicans have NO AGENDA in this Congress to bring down prices or solve any problems they talked about in the campaign, so they simply abdicate their authority to Elon Musk and his teenage computer hackers. https://t.co/bVMkVtqEIA",,,,,,,,,,,,,,
,,Trump keeps his tax returns secret but wants to give your IRS info to Elon Musk. What could go wrong with that? https://t.co/u35rJeYF62,,,,,,,,,,,,,,
,,BREAKING: Ranking Member @RepRaskin demands Attorney General Bondi halt illegal intimidation campaign targeting the DOJ’s Public Integrity Office. https://t.co/cXCYqc99BB,,,,,,,,,,,,,,
,,"To the lawyers in the Public Integrity Section—Stand strong for the Constitution and public integrity, and stand strong against the rampant corruption and lawlessness flowing from the White House into your storied workplace. The times have found you at a critical juncture.",,,,,,,,,,,,,,
,,"NEWS: Ranking Member @RepRaskin’s Statement on the Resignation of SDNY Attorney Following Stunning Trump DOJ Quid Pro Quo, Cover-Up. https://t.co/fFLPuoSU6e",,,,,,,,,,,,,,
,,***PSA FROM RANKING MEMBER @RepRaskin: A SERIAL CONSTITUTIONAL VIOLATOR IS AT LARGE IN THE DISTRICT OF COLUMBIA*** https://t.co/x5MZ9o6CJZ,,,,,,,,,,,,,,
,,Watch House Republican thank corrupt billionaire Musk for doing a job he has no lawful power to do and the Republican was elected to do but is not doing! https://t.co/FsZDD558Jv,,,,,,,,,,,,,,
,,Trump thinks the First Amendment only protects speech he agrees with. @RepDeborahRoss explains: that's not how it works. https://t.co/erTPp95wTA,,,,,,,,,,,,,,
,,".@RepRaskin reminds Americans that censorship ALREADY occurred under Trump’s previous administration. And yes, Rep. Raskin reminded Republicans of that time Trump tried to remove Chrissy Teigen’s infamous Tweet. https://t.co/wGrZnctYhl",,,,,,,,,,,,,,
,,".@RepTedLieu: Trump campaigned on lowering prices. He lied to you. Congressional Republicans have also done nothing to lower prices. This hearing is a prime example. This Republican controlled Judiciary Committee could hold a hearing on price gouging, on antitrust, and how https://t.co/KF6ZhQoYb2",,,,,,,,,,,,,,
,,.@RepJerryNadler exposes Trump’s FCC chief for weaponizing the government against the free press. https://t.co/a8CDT6j67p,,,,,,,,,,,,,,
,,.@RepRaskin points out that even their own witness warned that Musk is stifling free speech on X and Trump would continue to attack the free press—now the right-wing techno-censorship state is in high gear. https://t.co/t2Tk7ABGKj,,,,,,,,,,,,,,
,,Ranking Member @RepRaskin delivers opening remarks during today’s hearing on right-wing techno-censorship. https://t.co/EP8L6Ea4uu,,,,,,,,,,,,,,
,,NEW: Ranking Member @RepRaskin responds to Trump’s latest executive order to end enforcement of the Foreign Corrupt Practices Act (FCPA). https://t.co/kKO8wyiQkc,,,,,,,,,,,,,,
,,.@RepLouCorrea calls out the true cost of gutting regulations: jeopardizing public health and safety. https://t.co/E7MQCldSaa,,,,,,,,,,,,,,
,,"Ranking Member @RepRaskin, in his opening statement, highlights how Republicans are undermining the rule of law and weakening our government: https://t.co/T0tblWHfwJ",,,,,,,,,,,,,,
,,Ranking Member @RepJerryNadler delivers opening remarks during today’s hearing on regulatory and administrative law. https://t.co/4PnjD2Y0Di,,,,,,,,,,,,,,
,,.@RepRaskin on the Constitutional crisis caused by Trump and Musk: “We are going to mobilize a mass movement in the country to force them to back off of these attacks on the Constitution and the rule of law.” https://t.co/aIoNe7ekub,,,,,,,,,,,,,,
,,Then Musk sent the same “fork in the road” letter to drive out federal civil servants that he sent to drive out Twitter employees.,,,,,,,,,,,,,,
,,"Donald Trump sold control over our government to billionaire defense contractor Elon Musk for just under $300 million, less than what Musk paid for Twitter… https://t.co/I09ouHGC5t",,,,,,,,,,,,,,
,,"Elon Musk, you may have illegally seized power over the financial payment systems of the United States Department of Treasury, but you don’t control the budget and spending of the American people. The United States Congress does that—under Article I of the Constitution.",,,,,,,,,,,,,,
,,"Justice isn’t a partisan game—@RepRaskin warns against politicizing law enforcement: “You can't fire neutral, nonpolitical officers like prosecutors, like FBI agents, like cops, simply because a new party comes to power and they think that they want to stuff it with their own https://t.co/Re2yUEi5NK",,,,,,,,,,,,,,
,,"BREAKING: In trio of letters, Ranking Member Raskin demands an end to the Trump Administration’s lawless political purges of career officials at the DOJ and FBI.",,,,,,,,,,,,,,
,,.@RepBeccaB: “All this talk of DEI is a complete and utter distraction from the fact that we need an actual plan to help the people of California who have lost everything.” https://t.co/CtsOb2vCq1,,,,,,,,,,,,,,
,,"Stop with the misinformation. There is no so-called “valve.” But the water Donald Trump directed the Army Corps of Engineers to release from two dams has NO physical connection to the water firefighters need to fight fires in LA. Literally, you cannot move that water from https://t.co/R0fSn55jX2",,,,,,,,,,,,,,
,,"Thanks to Donald Trump’s incompetence, billions of gallons of water were sent into a dry lake bed in California’s Central Valley, where scientists say it can’t flow south to where the fires are located. Much of this water will likely stagnate or flow uselessly into the Pacific https://t.co/FexJPWqgo8",,,,,,,,,,,,,,
,,.@RepTedLieu shames Republicans for politicizing the recovery efforts for the devastating California wildfires. https://t.co/mYrjsjwpA7,,,,,,,,,,,,,,
,,Ranking Member @RepJerryNadler delivers remarks during today’s hearing on the California fires. https://t.co/qvf9YNmHpf,,,,,,,,,,,,,,
,,".@RepRaskin: “Elon Musk, you didn't create USAID. The United States Congress did for the American people … like Elon Musk did not create USAID; he doesn't have the power to destroy it. And who's going to stop him? We are.”",,,,,,,,,,,,,,
,,Democrats blast Musk and Trump over dismantling USAID https://t.co/za4sX2mIfs,,,,,,,,,,,,,,
,,"Unexpectedly, @RepRaskin finds common ground with Steve Bannon and Laura Loomer when it comes to Elon Musk: “I’m with Steve Bannon, Laura Loomer and the people on the right who are saying, watch Elon Musk because he because he's the guy who's trying to centralize all power behind",,,,,,,,,,,,,,
,,.@RepRaskin warns America about the illegal ‘fourth branch’ of government called Elon Musk: “A coup is a seizure of state power by unelected actors who work to take over the critical infrastructure of government outside of the rule of law. That's what I see as going on right now. https://t.co/okiv0QNT25,,,,,,,,,,,,,,
,,"So much for ‘law and order’! The party of Trump stands for pardoning cop beaters and drug traffickers while firing prosecutors and law enforcement officers. This Administration’s chaotic actions undermine efforts to combat violent crime, threaten our national security, and",,,,,,,,,,,,,,
,,"Why is the Trump administration obsessed with arresting nonviolent immigrants instead of violent criminals, drug traffickers, and terrorists? This dangerous diversion of our federal, state, and local law enforcement officers makes us less safe, just like pardoning cop-assaulting",,,,,,,,,,,,,,
,,"🚨 Trump’s DOJ is going soft on crime and making America less safe. Federal law enforcement is being pulled away from counterterrorism, violent crime-fighting and combatting drug trafficking in order to conduct mass arrests of undocumented immigrants who pose no threat to public",,,,,,,,,,,,,,
,,Ranking Members @RepRaskin and @RepJayapal demand answers from DHS and ICE following reports that ICE wrongfully detained U.S. citizens during immigration enforcement raids.,,,,,,,,,,,,,,
,,"Karoline Leavitt, Trump’s Press Secretary, said, ""all of you once again have access to the most transparent and accessible president in American history."" Got it. Then will you publicly release Volume Two of Special Counsel Jack Smith’s report in its entirety, without redactions? https://t.co/S0YW4jSkQy",,,,,,,,,,,,,,
,,He probably got the idea for this monarchical slush fund from the Royal Crown Prince of Saudi Arabia who stuffed Jared Kushner’s pockets with billions. No thx.,,,,,,,,,,,,,,
,,"As part of Trump’s moronic effort to turn us into an oil monarchy, he proposes a “sovereign wealth fund” he could run without congressional oversight… https://t.co/0lZMsOASt5",,,,,,,,,,,,,,
,,"Billionaire government contractor Elon Musk ponied up $290 MILLION to get Trump elected. Now he’s collecting on the debt by seizing control over the government’s multi-trillion-dollar payment system and Americans’ private financial data. Conflict of interest, anyone?",,,,,,,,,,,,,,
,,"Trump says his tariffs address the fentanyl crisis. OK. But then why impose a 25% tariff on Canada but only 10% on China, the source of illegal fentanyl? Why did he pardon a drug dealer and criminal profiteer whose underground website was used to distribute opioids and other",,,,,,,,,,,,,,
,,"Billionaire Trump promised to LOWER prices for America, but now warns the common people to expect ""a little pain"" after his bizarre tariffs on Canada and Taiwan are imposed. He said he was going after China but apparently Elon Musk won’t let him do that because all the autocrats",,,,,,,,,,,,,,
,,"NEW: House Judiciary Democrats demand DOJ release Special Counsel Jack Smith’s full report on Trump’s mishandling of classified documents, after the Department moved to dismiss charges against Trump’s co-conspirators: https://t.co/Hcl7J8wcFY",,,,,,,,,,,,,,
,,"To any federal employees considering Elon Musk’s “Fork in the Road” resignation request, here is what a legitimate buyout offer is supposed to look like: *Sets out the legal authority for the buyout *Explains exactly how much money employees are being offered *Encourages https://t.co/MkDmpUMBKc",,,,,,,,,,,,,,
,,"Rob Shriver, fmr director of the U.S. Office of Personnel Management, now at @DemocracyFWD, on the career civil servants targeted by the Trump Administration: “Folks need to understand that we are fighting for them, that there are people out here that care deeply.” https://t.co/Wg6TcgMHdh",,,,,,,,,,,,,,
,,"@DemocracyFwd This power grab overthrows the people who protect national security, ensure food and drug safety, and provide essential public services.",,,,,,,,,,,,,,
,,"Rob Shriver, fmr director of the U.S. Office of Personnel Management, now at @DemocracyFWD, condemns the Trump Administration's plan to replace expert civil servants with robotic political loyalists. https://t.co/FOxi9nawU9",,,,,,,,,,,,,,
,,"Erica Newland, from @protctdemocracy, explains how executive branch purges, under the cover of civil service reform, are textbook authoritarian tactics—designed to strip power, wealth, and dignity from the people and concentrate it in the hands of the leader and his loyalists. https://t.co/kTW5gMSITp",,,,,,,,,,,,,,
,,"Dana Gold of @GovAcctProj, warns that relentless attacks on civil servants—especially at DOJ—undermine productivity, trust and the public mission. Fear of retaliation and the futility of reporting misconduct erode the accountability that democracy requires. https://t.co/Snb1pywqWH",,,,,,,,,,,,,,
,,".@JimEisenmann, fmr Executive Director of the U.S. Merit Systems Protection Board, calls the civil service the backbone of government—where skill and accountability replace political patronage. It’s taken centuries to build government free from purges and partisan power plays. https://t.co/Xpupc7dQKD",,,,,,,,,,,,,,
,,"Stacey Young of Justice Connection details the Trump Administration's campaign to frighten and undermine DOJ employees and impede their ability to perform their duties. In just two weeks, career DOJ staff have been fired, demoted, and reassigned in a sweeping purge. https://t.co/4pYandy3RS",,,,,,,,,,,,,,
,,"Ranking Member @RepRaskin warns that Trump and his billionaire allies are waging an all-out assault on federal workers. Their push to dismantle merit-based civil service threatens national security, public safety, and the fair enforcement of the law, putting America at risk. https://t.co/XRtogLIJN2",,,,,,,,,,,,,,
,,Ranking Member Raskin’s statement on Donald Trump’s baseless scapegoating after tragic plane crash. https://t.co/yawOxrs1Db,,,,,,,,,,,,,,
,,BREAKING: RM @RepRaskin issues a statement in response to Donald Trump's lawless and dangerous purge of FBI agents and DOJ prosecutors. https://t.co/pQ4KIH1KyE,,,,,,,,,,,,,,
,,How exactly does locking up migrants in an offshore prison—one with a history of torture—make America great again?,,,,,,,,,,,,,,
,,"NEW from RM @RepRaskin on Kash Patel: ""This political operative’s wavering commitment to the rule of law and spectacular disrespect for the truth disqualify him as a candidate to lead the nation’s premier law enforcement organization."" https://t.co/KRDCKQGjrB",,,,,,,,,,,,,,
,,"Kash Patel, a guy who sold MAGA merch with QAnon symbols and spent years attacking the FBI is now Trump’s choice to run the FBI. This isn’t about law and order but chaos and revenge. https://t.co/5paNKYaD6g",,,,,,,,,,,,,,
,,"Kash Patel’s lies about January 6th should be disqualifying. He pushes deranged conspiracy theories to cover up the truth: Trump, his enablers and followers set about to “stop the steal” and “fight like hell” to overturn the election. https://t.co/jLcTqwbAwZ",,,,,,,,,,,,,,
,,"Kash Patel’s book promotes his “enemies list”—the people he wants to persecute, prosecute, and harass. If he’s Director, the FBI will be an instrument of political revenge and social chaos. https://t.co/O2oH98Vapi",,,,,,,,,,,,,,
,,"Alarm bells ringing: Founder of the Oath Keepers, convicted of seditious conspiracy, backs Kash Patel for the FBI: “The Deep State is still there, we have to root ‘em out, I’m still of the opinion, and I think Kash Patel’s down with that…” https://t.co/PPK0g8d97T",,,,,,,,,,,,,,
,,"On Steve Bannon’s show in 2023, Kash Patel openly bragged about Trump's retribution agenda, threatening reporters who refuse to echo the Big Lie that Trump won in 2020 (an election he lost by more than 7 million votes): “We're going to come after the people in the media who lied https://t.co/SM2pbZsEMw",,,,,,,,,,,,,,
,,The FBI’s mission is to protect the American people and uphold the Constitution against criminal attack. It does not exist to settle the president’s scores or to persecute citizens on his “enemies list.” https://t.co/jvquBkUDaQ,,,,,,,,,,,,,,
,,The Hill: House Democratic leaders are asking Justice Department officials to explain an “onslaught” of firings and reassignments of prosecutors during President Trump’s first week in office. https://t.co/xdTECk0QfB,,,,,,,,,,,,,,
,,"NEWS: Ranking Member @RepRaskin, @RepJayapal, @SenatorDurbin, and @SenAlexPadilla call on @SecRubio to immediately restore vital services for refugees already in the United States. https://t.co/TgPS84pZIn",,,,,,,,,,,,,,
,,"Mr. US Attorney—you’re not the President’s lawyer. You took an oath to the Constitution, not the President. You are purely a “servant of the law.” Your duty is neither to visit retribution on Trump’s critics nor to bestow favor on his violent foot soldiers and billionaire https://t.co/LZsOXBtm1A",,,,,,,,,,,,,,
,,Trump is attempting to erase the truth of January 6 by scrubbing an online database documenting the extensive criminal charges and convictions from the riots. We won’t let him erase and rewrite history. https://t.co/E0xkx7nGPB,,,,,,,,,,,,,,
,,NEW: RM @RepRaskin released a statement and a fact sheet after the Trump Administration announced a sweeping freeze on all federal funding—a brazen attack on millions of American families and a blatant episode of executive trespass on Congressional powers. https://t.co/nphQq2STZg,,,,,,,,,,,,,,
,,"The new Defense Secretary’s only management experience was running a small nonprofit into the ground. The many allegations of sexual assault, financial mismanagement, and alcohol abuse make him a textbook target for blackmail and manipulation. His main goal? To “fire a ton of",,,,,,,,,,,,,,
,,"Egg prices are soaring thanks to widespread bird flu outbreaks, and what’s Trump focused on? Scrambling to fix the economy? ❌ Protecting public health? ❌ Cooking up revenge and retribution schemes against fellow citizens? ✅ https://t.co/XGe14nwdyW",,,,,,,,,,,,,,
,,"NEWS: Ranking Members @RepRaskin and @GerryConnolly demand answers regarding widespread firings, involuntary reassignments of career employees at DOJ https://t.co/4XfQVYamb7 https://t.co/Y9oI2XMXCA",,,,,,,,,,,,,,
,,NEWS: House Democratic Ranking Members condemn Donald Trump’s illegal and brazen attempt to purge the independent watchdogs who protect Americans’ tax dollars and uphold government accountability. The Ranking Members wrote: “We write to express our grave concern about your,,,,,,,,,,,,,,
,,"NEWS: Under the Biden administration, the FTC sued PepsiCo for rigging soft drink competition. The second largest food company in the WORLD has allegedly given Walmart, the largest retailer on earth, exclusive price breaks. This kind of price discrimination creates food",,,,,,,,,,,,,,
,,"Imagine you’re working for Donald Trump, and you see him strip your predecessor of his security detail for respecting the law. Would you dare challenge him, offer an independent viewpoint, or push back against his decisions? Likely not because the message is chillingly clear:",,,,,,,,,,,,,,
,,".@RepLauraGillen: Americans want us to lower costs, secure our border, and create jobs – NOT interfere with heartbreaking family medical decisions. Our daughters deserve better. https://t.co/gd6e2twcZz",,,,,,,,,,,,,,
,,.@RepLSimon knows what’s at stake when abortion rights come under attack. Politicians should stay out of the exam room. https://t.co/UOJB3IcQYQ,,,,,,,,,,,,,,
,,.@RepBynum: It's nonsense that my daughters have less rights than I did at their age. It's nonsense that we have had to decide with them where to live and where to go to school based on where they have rights. And it's nonsense that my daughters are less safe because of https://t.co/cjoSfLSzW5,,,,,,,,,,,,,,
,,.@RepDexterOR: No doctor should have to choose between administering the treatment their patient needs and going to jail. And no politician should be making decisions about any patient's health care. https://t.co/NSxxpdbqiR,,,,,,,,,,,,,,
,,"Donald Trump pardoned hundreds of violent, cop-beating insurrectionists not because they were innocent or contrite but because they are guilty and unrepentant. By pardoning the rampaging mob he incited, Trump follows other authoritarians in creating a reserve army of political https://t.co/E0xkx7nGPB",,,,,,,,,,,,,,
,,ICYMI: @RepRaskin issued the following statement in response to a new Trump DOJ directive to investigate and prosecute state and local government officials over immigration enforcement—a blatant threat to constitutionally protected state sovereignty: https://t.co/cSNfJnqfDV,,,,,,,,,,,,,,
